,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
8544,USA300HOU_RS12245,DQM91_RS12430,100.0,83,0,0,1,83,1,83,9.38e-51,150.0,83,1.0,<=>
8545,USA300HOU_RS12250,DQM91_RS12435,100.0,254,0,0,1,254,1,254,0.0,523.0,254,1.0,<=>
8546,USA300HOU_RS12255,DQM91_RS12440,99.315,146,1,0,1,146,1,146,2.34e-107,298.0,146,1.0,<=>
8548,USA300HOU_RS12260,DQM91_RS12445,100.0,403,0,0,1,403,1,403,0.0,795.0,403,1.0,<=>
8554,USA300HOU_RS12265,DQM91_RS12450,100.0,116,0,0,1,116,1,116,2.78e-80,228.0,116,1.0,<=>
8557,USA300HOU_RS12270,DQM91_RS12455,98.214,56,1,0,1,56,1,56,5.78e-36,111.0,56,1.0,<=>
8558,USA300HOU_RS12285,DQM91_RS12475,100.0,340,0,0,1,340,1,340,0.0,699.0,340,1.0,<=>
8559,USA300HOU_RS12290,DQM91_RS12480,100.0,199,0,0,1,199,1,199,1.62e-150,412.0,199,1.0,<=>
8560,USA300HOU_RS12295,DQM91_RS12485,100.0,77,0,0,1,77,1,77,4.64e-52,153.0,77,1.0,<=>
8561,USA300HOU_RS12300,DQM91_RS12490,100.0,148,0,0,1,148,1,148,9.47e-108,300.0,148,1.0,<=>
8562,USA300HOU_RS12305,DQM91_RS12495,100.0,161,0,0,1,161,1,161,3.14e-119,330.0,161,1.0,<=>
8563,USA300HOU_RS12310,DQM91_RS12500,100.0,419,0,0,1,419,1,419,0.0,851.0,419,1.0,<=>
8565,USA300HOU_RS12315,DQM91_RS12505,100.0,164,0,0,1,164,1,164,1.72e-122,338.0,164,1.0,<=>
8566,USA300HOU_RS12320,DQM91_RS12510,99.405,168,1,0,1,168,1,168,3.74e-122,337.0,168,1.0,<=>
8567,USA300HOU_RS12325,DQM91_RS12515,100.0,334,0,0,1,334,1,334,0.0,701.0,334,1.0,<=>
8568,USA300HOU_RS12330,DQM91_RS12520,100.0,201,0,0,1,201,1,201,6.74e-151,413.0,201,1.0,<=>
8632,USA300HOU_RS12335,DQM91_RS12525,99.552,223,1,0,1,223,1,223,6.5e-161,440.0,223,1.0,<=>
8636,USA300HOU_RS12340,DQM91_RS12530,100.0,260,0,0,1,260,1,260,0.0,514.0,260,1.0,<=>
8637,USA300HOU_RS12345,DQM91_RS12535,100.0,265,0,0,1,265,1,265,0.0,548.0,265,1.0,<=>
8638,USA300HOU_RS12350,DQM91_RS12540,100.0,256,0,0,1,256,1,256,0.0,535.0,256,1.0,<=>
8639,USA300HOU_RS12355,DQM91_RS12545,99.457,184,1,0,1,184,1,184,2.2200000000000004e-124,344.0,184,1.0,<=>
8640,USA300HOU_RS12360,DQM91_RS12550,100.0,313,0,0,1,313,1,313,0.0,649.0,313,1.0,<=>
8642,USA300HOU_RS12365,DQM91_RS12555,100.0,302,0,0,1,302,1,302,0.0,602.0,302,1.0,<=>
8648,USA300HOU_RS12370,DQM91_RS12560,100.0,384,0,0,1,384,1,384,0.0,802.0,384,1.0,<=>
8649,USA300HOU_RS12375,DQM91_RS12565,99.662,296,1,0,1,296,6,301,0.0,578.0,296,1.0,<=>
8651,USA300HOU_RS12380,DQM91_RS12570,100.0,100,0,0,1,100,1,100,3.69e-71,203.0,100,1.0,<=>
8652,USA300HOU_RS12385,DQM91_RS12575,100.0,136,0,0,1,136,1,136,1.98e-99,277.0,136,1.0,<=>
8653,USA300HOU_RS12390,DQM91_RS12580,100.0,571,0,0,1,571,1,571,0.0,1173.0,571,1.0,<=>
8654,USA300HOU_RS12395,DQM91_RS12585,100.0,150,0,0,1,150,1,150,2.0900000000000002e-109,304.0,150,1.0,<=>
8655,USA300HOU_RS12400,DQM91_RS12590,100.0,229,0,0,1,229,1,229,3.71e-177,481.0,229,1.0,<=>
8656,USA300HOU_RS12405,DQM91_RS12595,100.0,204,0,0,1,204,1,204,5.419999999999999e-150,411.0,204,1.0,<=>
8657,USA300HOU_RS12410,DQM91_RS12600,100.0,278,0,0,1,278,1,278,0.0,573.0,278,1.0,<=>
8658,USA300HOU_RS12415,DQM91_RS12605,100.0,115,0,0,1,115,1,115,9.73e-80,226.0,115,1.0,<=>
8665,USA300HOU_RS12425,DQM91_RS12615,100.0,108,0,0,1,108,1,108,1.6400000000000001e-77,220.0,108,1.0,<=>
8666,USA300HOU_RS12430,DQM91_RS12620,99.595,247,1,0,1,247,1,247,0.0,496.0,247,1.0,<=>
8668,USA300HOU_RS12435,DQM91_RS12625,99.693,651,2,0,1,651,1,651,0.0,1321.0,651,1.0,<=>
8672,USA300HOU_RS12440,DQM91_RS12630,100.0,267,0,0,1,267,1,267,0.0,515.0,267,1.0,<=>
8682,USA300HOU_RS12445,DQM91_RS12635,100.0,80,0,0,1,80,1,80,4.41e-55,161.0,80,1.0,<=>
8683,USA300HOU_RS12450,DQM91_RS12640,100.0,466,0,0,1,466,1,466,0.0,932.0,466,1.0,<=>
8685,USA300HOU_RS12455,DQM91_RS12645,100.0,360,0,0,1,360,1,360,0.0,739.0,360,1.0,<=>
8687,USA300HOU_RS12460,DQM91_RS12650,100.0,140,0,0,1,140,1,140,5.19e-98,274.0,140,1.0,<=>
8689,USA300HOU_RS12465,DQM91_RS12655,100.0,166,0,0,1,166,1,166,3.02e-119,330.0,166,1.0,<=>
8698,USA300HOU_RS12475,DQM91_RS12665,100.0,317,0,0,1,317,1,317,0.0,644.0,317,1.0,<=>
8705,USA300HOU_RS12480,DQM91_RS12670,100.0,374,0,0,1,374,1,374,0.0,773.0,374,1.0,<=>
8708,USA300HOU_RS12485,DQM91_RS12675,100.0,212,0,0,1,212,47,258,9.7e-160,438.0,212,1.0,<=>
8712,USA300HOU_RS12490,DQM91_RS12680,100.0,77,0,0,1,77,1,77,1.84e-47,141.0,77,1.0,<=>
8713,USA300HOU_RS12495,DQM91_RS12685,100.0,157,0,0,1,157,1,157,4.87e-111,308.0,157,1.0,<=>
8714,USA300HOU_RS12500,DQM91_RS12690,100.0,984,0,0,1,984,1,984,0.0,2067.0,984,1.0,<=>
8717,USA300HOU_RS12505,DQM91_RS12695,100.0,307,0,0,1,307,9,315,0.0,629.0,307,1.0,<=>
8720,USA300HOU_RS12510,DQM91_RS12700,100.0,265,0,0,1,265,1,265,0.0,555.0,265,1.0,<=>
8722,USA300HOU_RS12515,DQM91_RS12705,100.0,230,0,0,1,230,1,230,2.11e-174,474.0,230,1.0,<=>
8723,USA300HOU_RS12525,DQM91_RS12715,100.0,245,0,0,1,245,1,245,1.8100000000000001e-177,484.0,245,1.0,<=>
8727,USA300HOU_RS12530,DQM91_RS12720,100.0,109,0,0,1,109,1,109,2.4e-77,219.0,109,1.0,<=>
8728,USA300HOU_RS12535,DQM91_RS12725,100.0,290,0,0,1,290,1,290,0.0,596.0,290,1.0,<=>
8732,USA300HOU_RS12540,DQM91_RS12730,100.0,459,0,0,1,459,1,459,0.0,904.0,459,1.0,<=>
8740,USA300HOU_RS12545,DQM91_RS12735,100.0,118,0,0,1,118,1,118,7.350000000000001e-79,224.0,118,1.0,<=>
8741,USA300HOU_RS12550,DQM91_RS12740,100.0,61,0,0,1,61,1,61,1.2900000000000001e-37,115.0,61,1.0,<=>
8742,USA300HOU_RS12555,DQM91_RS12745,100.0,63,0,0,1,63,1,63,2.87e-39,120.0,63,1.0,<=>
8743,USA300HOU_RS12560,DQM91_RS12750,100.0,211,0,0,1,211,1,211,3.84e-159,434.0,211,1.0,<=>
8746,USA300HOU_RS12565,DQM91_RS12755,100.0,305,0,0,1,305,1,305,0.0,600.0,305,1.0,<=>
8747,USA300HOU_RS12570,DQM91_RS12760,100.0,176,0,0,1,176,1,176,1.0200000000000001e-129,357.0,176,1.0,<=>
8748,USA300HOU_RS12575,DQM91_RS12765,100.0,534,0,0,1,534,1,534,0.0,1092.0,534,1.0,<=>
8756,USA300HOU_RS12580,DQM91_RS12770,100.0,254,0,0,1,254,1,254,0.0,516.0,254,1.0,<=>
8761,USA300HOU_RS12585,DQM91_RS12775,100.0,168,0,0,1,168,1,168,1.4800000000000002e-124,343.0,168,1.0,<=>
8762,USA300HOU_RS12590,DQM91_RS12780,100.0,437,0,0,1,437,1,437,0.0,863.0,437,1.0,<=>
8764,USA300HOU_RS12595,DQM91_RS12785,100.0,189,0,0,1,189,1,189,2.5000000000000002e-130,360.0,189,1.0,<=>
8765,USA300HOU_RS12600,DQM91_RS12790,100.0,293,0,0,1,293,1,293,0.0,600.0,293,1.0,<=>
8772,USA300HOU_RS12605,DQM91_RS12795,99.732,373,1,0,1,373,1,373,0.0,768.0,373,1.0,<=>
8778,USA300HOU_RS12610,DQM91_RS12800,100.0,412,0,0,1,412,1,412,0.0,840.0,412,1.0,<=>
8780,USA300HOU_RS12615,DQM91_RS12805,100.0,553,0,0,1,553,1,553,0.0,1136.0,553,1.0,<=>
8781,USA300HOU_RS12620,DQM91_RS12810,100.0,294,0,0,1,294,1,294,0.0,608.0,294,1.0,<=>
8788,USA300HOU_RS12625,DQM91_RS12815,100.0,139,0,0,1,139,1,139,9.37e-104,288.0,139,1.0,<=>
8789,USA300HOU_RS12630,DQM91_RS12820,100.0,311,0,0,1,311,1,311,0.0,646.0,311,1.0,<=>
8791,USA300HOU_RS12635,DQM91_RS12825,100.0,419,0,0,1,419,1,419,0.0,850.0,419,1.0,<=>
8792,USA300HOU_RS12640,DQM91_RS12830,100.0,228,0,0,1,228,1,228,1.6e-169,462.0,228,1.0,<=>
8793,USA300HOU_RS12645,DQM91_RS12835,99.539,217,1,0,1,217,1,217,5.2300000000000004e-166,452.0,217,1.0,<=>
8794,USA300HOU_RS12655,DQM91_RS12840,100.0,339,0,0,1,339,1,339,0.0,699.0,339,1.0,<=>
8795,USA300HOU_RS12660,DQM91_RS12845,100.0,108,0,0,1,108,1,108,4.5e-73,209.0,108,1.0,<=>
8796,USA300HOU_RS15525,DQM91_RS12850,100.0,61,0,0,1,61,1,61,3.98e-41,124.0,61,1.0,<=>
8797,USA300HOU_RS12665,DQM91_RS12855,100.0,410,0,0,1,410,1,410,0.0,819.0,410,1.0,<=>
8798,USA300HOU_RS12670,DQM91_RS12860,100.0,299,0,0,1,299,1,299,0.0,611.0,299,1.0,<=>
8862,USA300HOU_RS12675,DQM91_RS12865,100.0,215,0,0,1,215,1,215,1.2100000000000002e-160,439.0,215,1.0,<=>
8863,USA300HOU_RS12680,DQM91_RS12870,100.0,202,0,0,1,202,1,202,4.77e-154,421.0,202,1.0,<=>
8864,USA300HOU_RS12685,DQM91_RS12880,100.0,402,0,0,1,402,1,402,0.0,790.0,402,1.0,<=>
8865,USA300HOU_RS12690,DQM91_RS12885,100.0,349,0,0,1,349,1,349,0.0,723.0,349,1.0,<=>
8866,USA300HOU_RS12695,DQM91_RS12890,100.0,315,0,0,1,315,1,315,0.0,649.0,315,1.0,<=>
8867,USA300HOU_RS12700,DQM91_RS12895,100.0,163,0,0,1,163,1,163,2.07e-122,338.0,163,1.0,<=>
8868,USA300HOU_RS12705,DQM91_RS12900,100.0,139,0,0,1,139,1,139,2.67e-101,282.0,139,1.0,<=>
8869,USA300HOU_RS12710,DQM91_RS12905,100.0,306,0,0,1,306,1,306,0.0,632.0,306,1.0,<=>
8871,USA300HOU_RS12715,DQM91_RS12910,99.528,212,1,0,1,212,1,212,1.25e-154,423.0,212,1.0,<=>
8872,USA300HOU_RS12720,DQM91_RS12915,99.844,643,1,0,1,643,1,643,0.0,1303.0,643,1.0,<=>
8887,USA300HOU_RS12725,DQM91_RS12920,100.0,215,0,0,1,215,1,215,4.46e-155,424.0,215,1.0,<=>
8888,USA300HOU_RS12730,DQM91_RS12925,100.0,183,0,0,1,183,1,183,1.08e-136,375.0,183,1.0,<=>
8892,USA300HOU_RS12735,DQM91_RS12930,100.0,402,0,0,1,402,1,402,0.0,787.0,402,1.0,<=>
8904,USA300HOU_RS12740,DQM91_RS12935,100.0,42,0,0,1,42,1,42,2.81e-26,85.9,42,1.0,<=>
8905,USA300HOU_RS12745,DQM91_RS12940,100.0,460,0,0,1,460,1,460,0.0,940.0,460,1.0,<=>
8907,USA300HOU_RS12760,DQM91_RS12955,100.0,322,0,0,1,322,1,322,0.0,647.0,322,1.0,<=>
8908,USA300HOU_RS12770,DQM91_RS12965,100.0,221,0,0,1,221,1,221,4.86e-164,447.0,221,1.0,<=>
8972,USA300HOU_RS12775,DQM91_RS12970,100.0,351,0,0,1,351,1,351,0.0,703.0,351,1.0,<=>
8974,USA300HOU_RS12780,DQM91_RS12975,100.0,224,0,0,1,224,1,224,1.3199999999999999e-170,464.0,224,1.0,<=>
8984,USA300HOU_RS12785,DQM91_RS12980,100.0,457,0,0,1,457,1,457,0.0,928.0,457,1.0,<=>
8994,USA300HOU_RS12790,DQM91_RS12985,100.0,147,0,0,1,147,1,147,1.61e-105,294.0,147,1.0,<=>
8996,USA300HOU_RS12795,DQM91_RS12990,100.0,151,0,0,1,151,1,151,1.26e-105,294.0,151,1.0,<=>
8997,USA300HOU_RS12800,DQM91_RS12995,100.0,492,0,0,1,492,1,492,0.0,1017.0,492,1.0,<=>
8999,USA300HOU_RS12805,DQM91_RS13000,99.812,532,1,0,1,532,1,532,0.0,1036.0,532,1.0,<=>
9001,USA300HOU_RS12810,DQM91_RS13005,100.0,557,0,0,1,557,1,557,0.0,1146.0,557,1.0,<=>
9005,USA300HOU_RS12815,DQM91_RS13010,100.0,209,0,0,1,209,1,209,2.66e-149,409.0,209,1.0,<=>
9006,USA300HOU_RS12820,DQM91_RS13015,100.0,171,0,0,1,171,1,171,2.62e-128,353.0,171,1.0,<=>
9007,USA300HOU_RS12825,DQM91_RS13020,99.401,334,2,0,15,348,1,334,0.0,677.0,348,0.9597701149425287,<=>
9009,USA300HOU_RS12830,DQM91_RS13025,100.0,111,0,0,1,111,23,133,4.42e-79,225.0,111,1.0,<=>
9012,USA300HOU_RS12835,DQM91_RS13030,100.0,344,0,0,1,344,1,344,0.0,708.0,344,1.0,<=>
9017,USA300HOU_RS12840,DQM91_RS13035,100.0,38,0,0,1,38,1,38,6.85e-22,74.7,38,1.0,<=>
9018,USA300HOU_RS12845,DQM91_RS13040,100.0,143,0,0,1,143,1,143,3.81e-101,282.0,143,1.0,<=>
9019,USA300HOU_RS12855,DQM91_RS13050,100.0,425,0,0,1,425,1,425,0.0,864.0,425,1.0,<=>
9021,USA300HOU_RS12860,DQM91_RS13055,100.0,207,0,0,1,207,1,207,4e-155,424.0,207,1.0,<=>
9025,USA300HOU_RS12865,DQM91_RS13060,100.0,314,0,0,1,314,1,314,0.0,625.0,314,1.0,<=>
9027,USA300HOU_RS12870,DQM91_RS13065,100.0,480,0,0,1,480,1,480,0.0,958.0,480,1.0,<=>
9035,USA300HOU_RS12875,DQM91_RS13070,100.0,127,0,0,1,127,1,127,5.55e-94,263.0,127,1.0,<=>
9036,USA300HOU_RS12880,DQM91_RS13075,100.0,701,0,0,1,701,1,701,0.0,1424.0,701,1.0,<=>
9041,USA300HOU_RS12885,DQM91_RS13080,99.286,140,1,0,1,140,1,140,8.130000000000001e-103,286.0,140,1.0,<=>
9042,USA300HOU_RS12890,DQM91_RS13085,100.0,118,0,0,1,118,1,118,5.2900000000000005e-79,224.0,118,1.0,<=>
9044,USA300HOU_RS12895,DQM91_RS13090,100.0,425,0,0,1,425,1,425,0.0,844.0,425,1.0,<=>
9046,USA300HOU_RS12900,DQM91_RS13095,100.0,121,0,0,1,121,1,121,2.86e-84,238.0,121,1.0,<=>
9047,USA300HOU_RS12905,DQM91_RS13100,100.0,148,0,0,1,148,1,148,3.83e-105,293.0,148,1.0,<=>
9053,USA300HOU_RS12910,DQM91_RS13105,99.296,142,1,0,1,142,1,142,7.69e-102,284.0,142,1.0,<=>
9054,USA300HOU_RS12915,DQM91_RS13110,100.0,389,0,0,1,389,1,389,0.0,765.0,389,1.0,<=>
9055,USA300HOU_RS12925,DQM91_RS13125,100.0,246,0,0,1,246,1,246,0.0,498.0,246,1.0,<=>
9058,USA300HOU_RS12930,DQM91_RS13130,100.0,217,0,0,1,217,1,217,7.170000000000001e-161,439.0,217,1.0,<=>
9068,USA300HOU_RS12935,DQM91_RS13135,100.0,344,0,0,1,344,1,344,0.0,708.0,344,1.0,<=>
9072,USA300HOU_RS12940,DQM91_RS13140,100.0,150,0,0,1,150,1,150,1.0600000000000001e-110,307.0,150,1.0,<=>
9073,USA300HOU_RS12945,DQM91_RS13145,100.0,225,0,0,1,225,1,225,1.4800000000000002e-167,457.0,225,1.0,<=>
9074,USA300HOU_RS12950,DQM91_RS13150,99.476,191,1,0,6,196,1,191,3.05e-145,398.0,196,0.9744897959183674,<=>
9075,USA300HOU_RS12955,DQM91_RS13155,100.0,519,0,0,1,519,1,519,0.0,1093.0,519,1.0,<=>
9076,USA300HOU_RS12960,DQM91_RS13160,100.0,1229,0,0,1,1229,1,1229,0.0,2569.0,1229,1.0,<=>
9078,USA300HOU_RS12965,DQM91_RS13165,99.692,325,1,0,1,325,1,325,0.0,671.0,325,1.0,<=>
9079,USA300HOU_RS12970,DQM91_RS13170,100.0,104,0,0,1,104,1,104,1.0100000000000001e-72,207.0,104,1.0,<=>
9080,USA300HOU_RS12975,DQM91_RS13175,99.875,801,1,0,1,801,1,801,0.0,1651.0,801,1.0,<=>
9088,USA300HOU_RS12980,DQM91_RS13180,100.0,243,0,0,1,243,1,243,0.0,501.0,243,1.0,<=>
9089,USA300HOU_RS12985,DQM91_RS13185,99.438,178,1,0,1,178,1,178,6.489999999999999e-134,368.0,178,1.0,<=>
9091,USA300HOU_RS12990,DQM91_RS13190,100.0,274,0,0,1,274,1,274,0.0,548.0,274,1.0,<=>
9093,USA300HOU_RS12995,DQM91_RS13195,100.0,60,0,0,1,60,1,60,5.39e-39,119.0,60,1.0,<=>
9095,USA300HOU_RS13000,DQM91_RS13200,100.0,155,0,0,1,155,1,155,2.99e-114,317.0,155,1.0,<=>
9096,USA300HOU_RS13005,DQM91_RS13205,100.0,516,0,0,1,516,1,516,0.0,1046.0,516,1.0,<=>
9098,USA300HOU_RS13010,DQM91_RS13215,100.0,88,0,0,1,88,1,88,5.22e-64,184.0,88,1.0,<=>
9100,USA300HOU_RS13015,DQM91_RS13220,98.795,83,1,0,1,83,1,83,3.29e-56,164.0,83,1.0,<=>
9102,USA300HOU_RS13020,DQM91_RS13225,100.0,33,0,0,1,33,1,33,6.05e-19,66.6,33,1.0,<=>
9103,USA300HOU_RS13025,DQM91_RS13230,100.0,199,0,0,1,199,1,199,1.4799999999999999e-147,404.0,199,1.0,<=>
9104,USA300HOU_RS13030,DQM91_RS13235,99.167,120,0,1,1,119,1,120,2.75e-84,238.0,119,1.0084033613445378,<=>
9107,USA300HOU_RS13035,DQM91_RS13240,100.0,416,0,0,1,416,1,416,0.0,865.0,416,1.0,<=>
9112,USA300HOU_RS13040,DQM91_RS13245,100.0,243,0,0,1,243,1,243,0.0,493.0,243,1.0,<=>
9178,USA300HOU_RS13045,DQM91_RS13250,100.0,239,0,0,1,239,1,239,2.5199999999999998e-174,475.0,239,1.0,<=>
9180,USA300HOU_RS13050,DQM91_RS13255,100.0,259,0,0,1,259,1,259,0.0,516.0,259,1.0,<=>
9185,USA300HOU_RS13055,DQM91_RS13260,100.0,467,0,0,1,467,13,479,0.0,934.0,467,1.0,<=>
9200,USA300HOU_RS13065,DQM91_RS13270,100.0,34,0,0,1,34,1,34,7.01e-19,66.6,34,1.0,<=>
9201,USA300HOU_RS13070,DQM91_RS13275,100.0,228,0,0,1,228,1,228,1.8700000000000002e-173,472.0,228,1.0,<=>
9203,USA300HOU_RS13075,DQM91_RS13280,100.0,288,0,0,1,288,1,288,0.0,573.0,288,1.0,<=>
9206,USA300HOU_RS13080,DQM91_RS13285,100.0,34,0,0,1,34,1,34,1.92e-19,68.2,34,1.0,<=>
9207,USA300HOU_RS13085,DQM91_RS13290,100.0,436,0,0,1,436,1,436,0.0,883.0,436,1.0,<=>
9212,USA300HOU_RS13095,DQM91_RS13305,100.0,309,0,0,1,309,1,309,0.0,634.0,309,1.0,<=>
9220,USA300HOU_RS13100,DQM91_RS13310,100.0,315,0,0,1,315,1,315,0.0,649.0,315,1.0,<=>
9228,USA300HOU_RS13105,DQM91_RS13315,100.0,325,0,0,1,325,1,325,0.0,668.0,325,1.0,<=>
9236,USA300HOU_RS13110,DQM91_RS13320,100.0,155,0,0,1,155,1,155,7.63e-100,280.0,155,1.0,<=>
9237,USA300HOU_RS13115,DQM91_RS13325,100.0,230,0,0,1,230,1,230,9.34e-176,478.0,230,1.0,<=>
9238,USA300HOU_RS13120,DQM91_RS13330,100.0,371,0,0,1,371,1,371,0.0,758.0,371,1.0,<=>
9240,USA300HOU_RS13125,DQM91_RS13335,100.0,335,0,0,1,335,1,335,0.0,694.0,335,1.0,<=>
9242,USA300HOU_RS13130,DQM91_RS13340,100.0,452,0,0,1,452,1,452,0.0,935.0,452,1.0,<=>
9248,USA300HOU_RS13135,DQM91_RS13345,100.0,228,0,0,1,228,1,228,9.57e-174,473.0,228,1.0,<=>
9249,USA300HOU_RS13140,DQM91_RS13350,100.0,55,0,0,1,55,1,55,5.83e-36,111.0,55,1.0,<=>
9250,USA300HOU_RS13150,DQM91_RS13360,100.0,577,0,0,1,577,1,577,0.0,1173.0,577,1.0,<=>
9315,USA300HOU_RS13155,DQM91_RS13365,100.0,587,0,0,1,587,1,587,0.0,1197.0,587,1.0,<=>
9377,USA300HOU_RS13165,DQM91_RS13375,100.0,35,0,0,1,35,1,35,8.09e-22,74.3,35,1.0,<=>
9379,USA300HOU_RS13170,DQM91_RS13380,100.0,128,0,0,1,128,1,128,4.2099999999999995e-90,253.0,128,1.0,<=>
9380,USA300HOU_RS13175,DQM91_RS13385,100.0,380,0,0,1,380,1,380,0.0,779.0,380,1.0,<=>
9382,USA300HOU_RS13180,DQM91_RS13390,100.0,219,0,0,1,219,1,219,1.45e-159,436.0,219,1.0,<=>
9383,USA300HOU_RS13185,DQM91_RS13395,100.0,403,0,0,1,403,1,403,0.0,782.0,403,1.0,<=>
9389,USA300HOU_RS13190,DQM91_RS13400,100.0,157,0,0,1,157,1,157,2.68e-118,327.0,157,1.0,<=>
9390,USA300HOU_RS13195,DQM91_RS13405,100.0,218,0,0,1,218,1,218,3.7699999999999996e-165,450.0,218,1.0,<=>
9391,USA300HOU_RS13200,DQM91_RS13410,100.0,268,0,0,1,268,1,268,0.0,560.0,268,1.0,<=>
9394,USA300HOU_RS13205,DQM91_RS13415,100.0,469,0,0,1,469,1,469,0.0,936.0,469,1.0,<=>
9401,USA300HOU_RS13210,DQM91_RS13420,100.0,692,0,0,1,692,1,692,0.0,1415.0,692,1.0,<=>
9403,USA300HOU_RS13220,DQM91_RS13430,100.0,609,0,0,1,609,1,609,0.0,1230.0,609,1.0,<=>
9406,USA300HOU_RS13230,DQM91_RS13440,99.799,498,1,0,1,498,1,498,0.0,1016.0,498,1.0,<=>
9408,USA300HOU_RS13235,DQM91_RS13445,100.0,283,0,0,1,283,1,283,0.0,579.0,283,1.0,<=>
9411,USA300HOU_RS13245,DQM91_RS13455,100.0,311,0,0,1,311,1,311,0.0,642.0,311,1.0,<=>
9413,USA300HOU_RS13250,DQM91_RS13460,100.0,466,0,0,1,466,1,466,0.0,914.0,466,1.0,<=>
9427,USA300HOU_RS13255,DQM91_RS13465,100.0,231,0,0,1,231,1,231,1.6900000000000002e-166,455.0,231,1.0,<=>
9434,USA300HOU_RS13260,DQM91_RS13470,100.0,313,0,0,1,313,1,313,0.0,645.0,313,1.0,<=>
9436,USA300HOU_RS13265,DQM91_RS13475,100.0,211,0,0,1,211,1,211,3.17e-149,409.0,211,1.0,<=>
9444,USA300HOU_RS13270,DQM91_RS13480,99.51,408,2,0,1,408,1,408,0.0,825.0,408,1.0,<=>
9510,USA300HOU_RS13275,DQM91_RS13485,100.0,39,0,0,1,39,1,39,4.49e-26,85.1,39,1.0,<=>
9511,USA300HOU_RS13280,DQM91_RS13490,100.0,46,0,0,1,46,1,46,1.09e-32,102.0,46,1.0,<=>
9512,USA300HOU_RS13285,DQM91_RS13495,100.0,199,0,0,1,199,1,199,8.45e-148,405.0,199,1.0,<=>
9513,USA300HOU_RS13290,DQM91_RS13505,100.0,545,0,0,1,545,1,545,0.0,1087.0,545,1.0,<=>
9523,USA300HOU_RS13295,DQM91_RS13510,100.0,450,0,0,1,450,1,450,0.0,941.0,450,1.0,<=>
9524,USA300HOU_RS13300,DQM91_RS13515,100.0,392,0,0,1,392,4,395,0.0,770.0,392,1.0,<=>
9533,USA300HOU_RS13305,DQM91_RS13520,100.0,258,0,0,1,258,1,258,0.0,513.0,258,1.0,<=>
9534,USA300HOU_RS13310,DQM91_RS13525,100.0,220,0,0,1,220,1,220,3.93e-166,453.0,220,1.0,<=>
9599,USA300HOU_RS13315,DQM91_RS13530,100.0,358,0,0,1,358,1,358,0.0,733.0,358,1.0,<=>
9602,USA300HOU_RS13320,DQM91_RS13535,100.0,88,0,0,1,88,1,88,2.1e-61,177.0,88,1.0,<=>
9604,USA300HOU_RS13325,DQM91_RS13540,100.0,85,0,0,1,85,1,85,1.1000000000000002e-59,173.0,85,1.0,<=>
9606,USA300HOU_RS13335,DQM91_RS13550,100.0,151,0,0,1,151,1,151,1.1599999999999999e-104,292.0,151,1.0,<=>
9607,USA300HOU_RS13340,DQM91_RS13555,100.0,525,0,0,1,525,1,525,0.0,1080.0,525,1.0,<=>
9609,USA300HOU_RS13345,DQM91_RS13560,99.598,249,1,0,1,249,1,249,1.1500000000000001e-179,489.0,249,1.0,<=>
9611,USA300HOU_RS13350,DQM91_RS13565,100.0,397,0,0,1,397,1,397,0.0,788.0,397,1.0,<=>
9613,USA300HOU_RS13355,DQM91_RS13570,100.0,249,0,0,1,249,1,249,0.0,515.0,249,1.0,<=>
9678,USA300HOU_RS13360,DQM91_RS13575,100.0,271,0,0,1,271,1,271,0.0,555.0,271,1.0,<=>
9741,USA300HOU_RS13365,DQM91_RS13580,100.0,289,0,0,1,289,1,289,0.0,584.0,289,1.0,<=>
9746,USA300HOU_RS13370,DQM91_RS13585,100.0,311,0,0,1,311,1,311,0.0,624.0,311,1.0,<=>
9751,USA300HOU_RS13375,DQM91_RS13590,99.812,532,1,0,1,532,1,532,0.0,1088.0,532,1.0,<=>
9755,USA300HOU_RS13380,DQM91_RS13595,99.769,433,1,0,1,433,1,433,0.0,900.0,433,1.0,<=>
9756,USA300HOU_RS13385,DQM91_RS13600,100.0,272,0,0,1,272,1,272,0.0,560.0,272,1.0,<=>
9757,USA300HOU_RS13390,DQM91_RS13605,100.0,273,0,0,1,273,1,273,0.0,574.0,273,1.0,<=>
9758,USA300HOU_RS13395,DQM91_RS13610,100.0,121,0,0,1,121,1,121,2.35e-84,238.0,121,1.0,<=>
9767,USA300HOU_RS13405,DQM91_RS13620,100.0,512,0,0,1,512,1,512,0.0,1016.0,512,1.0,<=>
9768,USA300HOU_RS13410,DQM91_RS13625,100.0,140,0,0,1,140,1,140,2.26e-102,285.0,140,1.0,<=>
9769,USA300HOU_RS13415,DQM91_RS13630,100.0,139,0,0,1,139,1,139,1.14e-102,286.0,139,1.0,<=>
9773,USA300HOU_RS13420,DQM91_RS13635,100.0,139,0,0,1,139,1,139,4.95e-100,279.0,139,1.0,<=>
9777,USA300HOU_RS13430,DQM91_RS13645,100.0,140,0,0,1,140,1,140,2.44e-102,285.0,140,1.0,<=>
9781,USA300HOU_RS13435,DQM91_RS13650,100.0,231,0,0,1,231,1,231,2.9799999999999997e-170,464.0,231,1.0,<=>
